channel1,,,,,,,,channel 2,,,,,,,,channel 3,,,,,,,,channel 4,,,,,,,,channel 5,,,,,,,,channel 6,,,,,,,,channel 7,,,,,,,,channel 8,,,,,,,,,,,,,,
mx_peak,mean,peak_ratio,median,integral,mean moobility,mean_complexity,activity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,Gesture,1,2,3,4,5,6
0.077826765,0.03245022,0.076174796,0.357158225,0.33595723,0.99977196,1.077317732,0.000132185,0.183311641,0.10629694,0.308986077,1.1640859,1.100725681,1.140026789,1.030030438,0.001050112,0.470550027,0.234265462,1,2.584926781,2.425650153,1.127376129,1.056969464,0.006244447,0.209129044,0.093296052,0.297813162,0.888988561,0.965752342,0.93938079,0.950656513,0.001553598,0.234584872,0.098601706,0.230923135,1.037012499,1.020833079,1.075847843,1.040941726,0.001345101,0.439336437,0.118327934,0.252389258,1.059472708,1.225364931,0.806179771,0.796465197,0.008514199,0.133285898,0.052406181,0.090811421,0.545563861,0.542519915,0.993456418,1.041118653,0.000326868,0.079680334,0.037003344,0.080873825,0.362791465,0.38319667,0.917960301,1.006500277,0.000239591,1,1,0,0,0,0,0
0.218116757,0.070142733,0.06396701,0.361475682,0.374165413,1.028727453,1.033166758,0.001334778,0.364753157,0.143230723,0.189455698,0.807024945,0.764011293,1.05243762,1.01358044,0.003635178,0.712373725,0.281421534,0.498257437,1.550937929,1.501138449,1.124014245,0.962563526,0.012938889,0.582818364,0.225586667,0.62855463,1.220579721,1.203374803,1.105799129,0.95595625,0.011749479,0.589677468,0.200018899,0.290408019,0.985411271,1.066939586,0.907283895,0.968319539,0.013103752,0.715295749,0.250960968,1,1.362636265,1.338630953,1.031574009,1.05210282,0.01908459,0.65855966,0.237573624,0.364797934,1.322178142,1.267356976,0.982072307,0.985069135,0.01780628,0.292580108,0.090817221,0.063294639,0.389756046,0.484382527,0.768091341,1.02924153,0.003808495,2,0,1,0,0,0,0
1,0.16375075,1,0.809804913,1.196140564,0.633876725,1.095652288,0.034357702,0.38038588,0.1218439,0.078105127,0.93661615,0.889960057,1.02155311,1.018327372,0.003988734,0.448113416,0.215675402,0.243923743,1.901102411,1.575260746,1.478204287,1.074767465,0.006311151,0.496789291,0.109399762,0.070178109,0.695949393,0.798998052,0.804572879,0.903823849,0.00821678,0.496141306,0.120025449,0.133242486,0.712466137,0.876618932,0.74938408,0.970017805,0.011356844,0.565583002,0.238777424,0.116863749,2.009790348,1.744100698,1.273641578,1.03413728,0.011235332,0.137669669,0.060617918,0.080795307,0.495269476,0.442713256,1.228015995,0.970615195,0.00066995,0.257056559,0.065207462,0.059511241,0.439001174,0.476207696,0.810751347,0.932658747,0.003097138,3,0,0,1,0,0,0
0.698890229,0.079262752,0.682307698,0.358760167,0.403985719,0.852596883,0.743022586,0.007884312,1,0.191161582,1,0.980065703,0.974353336,1.093204353,0.974180919,0.017291877,1,0.342641031,0.2383011,1.843988126,1.74630988,1.214082696,1.058519187,0.030720609,1,0.304149939,0.052983397,1.468537308,1.550246255,0.911700845,1.136369076,0.052729105,0.757151743,0.291819099,0.185009601,1.590466131,1.487338883,0.998578603,1.182572392,0.03128593,0.693712695,0.216348756,0.055665113,1.126639775,1.102694195,1.048206902,1.037140249,0.022027269,0.394137355,0.090468563,0.134478626,0.398249949,0.461134223,1.014586644,1.05658277,0.003630482,0.429877435,0.053745402,0.429877435,0.23329284,0.273937508,0.867043074,0.811612821,0.003252996,4,0,0,0,1,0,0
0.143712484,0.056586359,0.074972171,0.31736569,0.289236467,1.266321445,0.93578347,0.000535,0.372400204,0.153050477,0.226483518,0.774642064,0.782283682,1.002193147,0.946880324,0.005721663,0.834980483,0.311735971,0.777590714,1.526126574,1.593332873,1.014524253,0.976244486,0.025439557,0.824012822,0.2917449,0.690322868,1.465121292,1.49124833,0.907776019,1.110951455,0.029492435,0.593934401,0.263914824,0.341908672,1.443308066,1.34889307,1.179062525,0.969239864,0.011797053,0.974414169,0.332401557,1,1.766813949,1.69919106,0.900272904,1.000980095,0.048800235,0.27572055,0.092182198,0.079666906,0.456555538,0.471218631,0.932956635,0.947324154,0.002685238,0.252246418,0.063502677,0.042503423,0.250066827,0.324595888,0.796893072,1.112596152,0.002950492,5,0,0,0,0,1,0
0.13700928,0.057322051,0.085656677,0.314075702,0.306141679,1.281203499,0.992187287,0.000515061,0.355593751,0.140217218,0.161541411,0.805374823,0.748849428,1.244482503,0.945975397,0.00317678,0.794198162,0.284218381,0.266592995,1.560858224,1.517919214,1.038531579,0.914085368,0.018645274,0.567587168,0.229437481,0.343696434,1.261899996,1.225386564,1.138291339,1.019458998,0.008277713,1,0.260034293,1,1.322124341,1.388819617,0.836047457,0.953405409,0.023705652,1,0.329567318,0.866446804,1.812570641,1.760036921,0.918391715,0.963581525,0.040025515,0.496790745,0.088315433,0.182200428,0.403738289,0.47164868,0.75882172,1.111487541,0.00443181,0.387824253,0.108822708,0.212610927,0.519357983,0.581197897,0.784230187,1.099818475,0.007197622,6,0,0,0,0,0,1
0.279772706,0.075208385,0.350304297,0.382548178,0.407143824,1.132110101,0.87961686,0.001983366,0.325292859,0.143348559,0.415519657,0.779640651,0.775996556,1.115411734,1.058802564,0.003775565,0.687956634,0.285759335,0.472453462,1.608659308,1.546957149,1.171670844,1.007949922,0.014874584,0.481303151,0.211784385,0.548057575,1.160275126,1.146523382,1.043540855,1.078711147,0.00938008,0.539410363,0.208946807,0.407101171,1.168981056,1.131115031,1.08427487,1.095420277,0.009697461,0.660152541,0.211862175,0.605045088,0.92126649,1.14697519,0.931288073,0.88976839,0.022911104,0.445166774,0.12835633,0.283240294,0.694193799,0.694925924,0.729725991,1.045620787,0.007574371,0.702571086,0.212474935,1,1.284435393,1.150362944,0.791977534,0.944110053,0.021762594,1,1,0,0,0,0,0
0.439100419,0.097468208,0.1104473,0.442074121,0.473536264,0.94298056,1.098471049,0.004710644,0.400606805,0.15582794,0.128996831,0.789342734,0.757024368,1.163082764,0.972827738,0.003912229,0.792134791,0.31455594,0.240054119,1.649809429,1.528113355,1.143826248,0.964748868,0.018009448,0.932268503,0.251640617,0.604606696,1.197230489,1.222507766,0.947085887,0.975085513,0.017577649,0.438282887,0.173256473,0.203778703,0.907161004,0.841628713,1.055443056,1.096056116,0.006813016,0.748461794,0.257656415,0.383407975,1.265989606,1.251820591,1.120374358,0.977480745,0.015756543,1,0.270526834,1,1.175672224,1.314474626,0.743584481,0.955523714,0.039277852,0.404901489,0.125738082,0.138748654,0.572720393,0.610894316,0.883622647,0.959806256,0.006111529,2,0,1,0,0,0,0
0.722665626,0.16918574,1,0.874432971,1.140785924,0.647959473,1.087039991,0.025701128,0.29371221,0.139861123,0.265229303,1.075203448,0.942981673,1.427126164,1.054636887,0.00255871,0.655723241,0.28128221,0.367643767,2.222944531,1.896355129,1.348677868,1.067926241,0.01156453,0.597808302,0.140625567,0.098190641,0.853924072,0.948014263,0.819655435,0.924477267,0.011038367,0.685913903,0.12473204,0.106716857,0.595532129,0.840946613,0.783411305,0.898847407,0.013214126,0.606774251,0.179539307,0.262999714,1.337370502,1.210507843,1.155415742,1.08023379,0.00945093,0.181820903,0.067605701,0.091708162,0.504214313,0.455760261,1.030157489,0.945275071,0.001376412,0.330440389,0.083767597,0.215398185,0.536378034,0.564648295,0.787596524,0.941563346,0.004434669,3,0,0,1,0,0,0
0.660584807,0.078275326,0.047397208,0.430314854,0.50859847,0.867073635,0.763509222,0.007168314,0.462370641,0.161829339,0.250159827,1.151262209,1.05147518,1.358843893,0.984887789,0.004117346,0.705964253,0.290464856,0.440731569,2.023311081,1.887097797,1.475059762,1.014436271,0.01295481,0.914779218,0.254383397,1,1.600042368,1.652951115,0.864301262,1.101663928,0.031397774,0.728779656,0.242608362,0.232241323,1.568627191,1.576422735,0.965349625,1.139908928,0.019979802,0.267383606,0.091753438,0.079949773,0.611815072,0.596212656,0.956696099,1.179448962,0.003576875,0.197045847,0.06658056,0.034877625,0.401359271,0.432621709,0.907088679,1.029346641,0.001645317,0.4647912,0.045341261,0.022680291,0.213267953,0.294620337,0.605587044,0.786798259,0.004551991,4,0,0,0,1,0,0
0.233282648,0.059718982,0.07493607,0.343773773,0.338616961,1.091506721,1.10870037,0.000985948,0.405657397,0.152104978,0.200821554,0.882718705,0.862531847,1.17513798,1.023287265,0.005144178,0.718010118,0.313051081,0.636399362,1.866548206,1.775156344,1.294434709,1.063379057,0.01576513,0.920938848,0.257944761,1,1.22377231,1.462800548,0.775807508,0.928187654,0.034703202,0.857421915,0.246470834,0.674293312,1.410499647,1.397683801,0.899753509,0.946244386,0.02190518,0.909926222,0.254390665,0.683050619,1.63860439,1.442540826,0.958619797,0.939348928,0.030794852,0.182537475,0.073184872,0.15648355,0.437346058,0.415007781,1.038752835,1.047220302,0.001379913,0.291733816,0.053901474,0.051824707,0.196736911,0.305661892,0.765986942,0.943632039,0.003487642,5,0,0,0,0,1,0
0.409632037,0.088510582,0.19258379,0.524131672,0.531554831,1.225526499,1.048312448,0.002749909,0.304190899,0.114258877,0.148415242,0.725506638,0.686134416,1.068968699,1.141421424,0.003116057,0.595305316,0.210759059,0.151701404,1.220843442,1.265595821,1.056721243,1.04530402,0.011849747,0.634067303,0.145202005,0.115679036,0.842526191,0.872030054,1.001248547,0.904063923,0.007898084,0.438905074,0.190810008,0.216565117,1.162586119,1.145928902,1.205530053,1.027831148,0.006563859,0.767051394,0.294662471,0.730962974,1.915967578,1.76970679,0.959920292,1.057618331,0.031743509,0.409974222,0.121708499,0.291593092,0.618372243,0.730972457,0.805892308,0.872704079,0.00732252,1,0.16616967,1,0.990066117,0.998076729,0.676192358,0.902744626,0.027607729,6,0,0,0,0,0,1
0.021584202,0.012129303,0.117819054,0.510119093,0.498107727,1.062192541,1.023106659,1.54E-05,0.038169902,0.022864051,0.30798369,0.966195749,0.938807229,1.113101359,1.09954733,4.44E-05,0.097106312,0.039947202,1,1.509902625,1.639975682,0.919765523,1.031420736,0.000231314,0.058703855,0.024225264,0.407172923,0.958321245,0.994466456,0.838439058,0.808800333,7.92E-05,0.031887699,0.017466362,0.118838522,0.721172221,0.717227094,1.003427459,0.998005501,2.93E-05,0.0475999,0.024633097,0.285893703,1.054483109,1.011314967,0.963841489,1.002601435,7.15E-05,0.07136005,0.03680399,0.587311319,1.561691874,1.511537661,0.990673843,1.004399786,0.000141043,0.029325542,0.016767515,0.241818961,0.718114084,0.688563183,1.108558728,1.03211822,2.51E-05,1,1,0,0,0,0,0
0.300626589,0.102662343,0.178852365,0.568639622,0.543304491,0.990908028,1.015496544,0.005593199,0.396046605,0.142640074,0.294169059,0.767328257,0.754848405,1.006627408,1.097602005,0.008295972,0.998218315,0.336418529,0.915623671,1.595337642,1.780333176,0.799195316,0.949284937,0.076051725,1,0.277771846,1,1.390828657,1.469990377,0.910574874,1.017153368,0.051688467,0.291557558,0.096593243,0.248867097,0.514056923,0.511143501,1.252691713,0.940565662,0.003210916,0.530651878,0.13513753,0.252775989,0.765220346,0.715098499,1.066170416,1.006372333,0.009010096,1,0.30080972,0.78118793,1.626130565,1.591919851,1.003469957,0.961576224,0.054881943,0.398290583,0.11967998,0.169207268,0.772457988,0.6333617,0.970362288,1.011948926,0.006448575,2,0,1,0,0,0,0
0.798527215,0.25903865,0.639655822,1.186365844,1.211357664,0.887317453,1.018510847,0.042251632,1,0.29525432,1,1.461610328,1.38069446,1.017385115,0.961962349,0.045847196,0.897778293,0.249817629,0.252118235,1.143897032,1.168209101,0.998984443,0.986062239,0.027622987,0.220651953,0.095792442,0.170963256,0.463055731,0.447945253,1.174470849,1.005864448,0.002487862,0.512493356,0.201386344,0.275341377,0.972119534,0.941746537,0.952076688,1.021379339,0.017396321,0.583139215,0.178658669,0.325848478,0.818204997,0.835452387,0.992249236,1.0366236,0.016033703,0.773872879,0.223344628,0.61221496,1.059722818,1.044422279,1.067293887,1.038269487,0.024703889,0.664340205,0.207465639,0.436619054,0.895023717,0.970172318,0.91022233,0.93132769,0.028336785,3,0,0,1,0,0,0
0.074628557,0.036409464,0.056556672,0.201476191,0.198908652,1.095317051,1.030474193,0.000292625,0.288419798,0.128615525,0.174852155,0.671507631,0.702608325,0.977712899,0.974513208,0.004409552,0.697326912,0.267943427,0.399830039,1.377675899,1.463784541,1.01766039,0.966877414,0.023053506,0.925618628,0.315460575,0.841874519,1.681347825,1.723436896,0.879836655,0.898092446,0.045732342,0.94394366,0.379662905,1,2.242644735,2.0742017,0.881123147,0.978449657,0.052504944,0.579727033,0.195902177,0.324018678,1.092262368,1.070253628,0.956674766,0.980459169,0.015056905,0.38480902,0.106321766,0.285127973,0.555726135,0.580835407,0.923751829,1.077221934,0.003841926,0.072939144,0.034043471,0.032896483,0.177359215,0.185970852,1.267923263,1.093911977,0.000207644,4,0,0,0,1,0,0
0.202090535,0.041899132,0.091480687,0.215476443,0.274829001,0.868233152,0.9209075,0.001133092,0.334279399,0.115632557,0.252849003,0.699865318,0.758452778,1.098002941,0.985477548,0.004640012,0.742348296,0.267878094,0.836002407,1.780891842,1.757083496,1.011273731,0.998842736,0.030271198,0.759743912,0.288343258,0.345048121,1.991250362,1.89141974,0.923399222,1.108438177,0.039458902,0.819232957,0.334827805,1,2.284680409,2.196348839,0.892139559,0.957958922,0.052551656,0.207189203,0.07079437,0.091316003,0.430813246,0.464367261,1.093832079,0.940310326,0.001749468,0.169487208,0.065298854,0.140817038,0.384898223,0.428299036,1.131436172,1.012360466,0.001151548,0.093128098,0.034943736,0.078984442,0.212124158,0.22919985,0.981683145,1.075704324,0.000399168,5,0,0,0,0,1,0
0.601895612,0.190814833,0.348418142,1.008966771,1.116570437,0.714781268,1.028461274,0.022705928,0.255532065,0.095209225,0.109372406,0.59772909,0.557076531,1.125063907,1.060314039,0.001990727,0.233261952,0.112169307,0.187926996,0.693480448,0.656263955,1.405102245,0.973915827,0.001955738,0.221052897,0.095402503,0.074391814,0.575592306,0.558246226,1.166282701,1.083604424,0.002086651,0.48235159,0.209968241,0.185095875,1.311340573,1.22863603,1.064209517,1.024377581,0.012947158,0.79260963,0.239693846,0.769593447,1.54660543,1.402581495,0.924698036,0.952059633,0.025247931,0.92542712,0.258749371,1,1.392165087,1.514075272,0.819218229,0.924099007,0.041952165,0.489584765,0.165179047,0.458884754,0.874120294,0.966550053,0.780644097,0.953168215,0.016806917,6,0,0,0,0,0,1
0.027779873,0.013448455,0.12071182,0.490119572,0.475163844,1.106197489,1.024367351,2.11E-05,0.09141802,0.043805737,0.588901049,1.524438714,1.547516283,0.918337889,0.950171058,0.000298447,0.149401294,0.063971373,1,2.214344974,2.260259182,0.933888022,0.976605121,0.000620911,0.048126505,0.021776723,0.184878747,0.78446726,0.769513269,1.021574038,1.044850602,5.45E-05,0.048378718,0.015761787,0.093912557,0.521811479,0.556909916,0.899690352,0.931279735,4.74E-05,0.040529563,0.019206381,0.175575056,0.66902425,0.678605862,1.042294899,1.149671821,4.26E-05,0.059645834,0.031978193,0.239003182,1.204049146,1.129835918,1.178373789,1.005381417,9.87E-05,0.046488745,0.01647725,0.045319494,0.591744605,0.582195727,0.899643522,0.917672896,4.71E-05,1,1,0,0,0,0,0
0.85327796,0.248773958,1,1.366455213,1.246675329,0.891359704,1.003798618,0.033757816,0.81341732,0.272182246,0.499471836,1.366753304,1.363955415,1.054039005,1.014946236,0.031710486,0.84996525,0.285500224,0.449955254,1.31778193,1.430637246,1.00728006,1.053636803,0.033312618,0.207272614,0.084113722,0.116560709,0.430429173,0.421501128,1.135718034,1.055489933,0.002143345,0.4566769,0.155649767,0.348322464,0.786883822,0.779996252,0.950224418,0.910209648,0.010828717,0.54433558,0.173325567,0.259526616,0.911918965,0.868562691,1.012928636,0.995658922,0.013033882,0.743286813,0.197556575,0.823918772,0.958087816,0.989990533,1.012650368,1.034107327,0.021076089,0.623594634,0.179332846,0.67495778,0.861689777,0.898681405,0.935799775,0.932152513,0.021018659,2,0,1,0,0,0,0
0.235258639,0.069635134,0.178803144,0.314435224,0.389467712,0.91852376,0.878762153,0.003363654,0.31944326,0.122772651,0.137802769,0.635098361,0.686589397,1.157896234,0.990252912,0.003956858,0.626734075,0.214141901,0.19109739,1.101659786,1.197540183,1.236763547,0.9788081,0.011231539,0.983570418,0.282270272,0.720317906,1.605259426,1.578747778,0.923423555,1.01000406,0.040194508,1,0.335050921,1,2.045612911,1.873975274,0.950780511,1.146754726,0.055917122,1,0.208647238,0.406418672,1.228103024,1.166968827,0.989133487,0.981120097,0.024286801,0.388890959,0.132446384,0.188275283,0.752697096,0.740766858,0.905521679,1.031833939,0.009352206,0.211721205,0.065428984,0.085061848,0.317134173,0.365943972,0.917957227,0.982464013,0.002563208,3,0,0,1,0,0,0
1,0.265844484,1,1.431109548,1.419668118,0.774048556,0.919334167,0.046178711,0.448264585,0.142701227,0.287747443,0.705132429,0.762011038,1.102831005,1.037258039,0.007195047,1,0.302265807,0.441406015,1.591773045,1.614085847,1.087841556,0.97901843,0.032782573,0.907843412,0.250639908,0.214496625,1.402462408,1.338452953,0.964501141,1.08170812,0.028727498,0.922120985,0.303426317,0.389158423,1.732783157,1.620360347,0.932623418,0.872638744,0.041202174,0.216667511,0.073440958,0.051606903,0.365011586,0.392161247,1.035444791,1.020507432,0.001799986,0.165409381,0.064345471,0.099384497,0.304047727,0.343585864,1.299119811,1.01072643,0.000883533,0.329700344,0.095443036,0.328919552,0.4676801,0.509674585,0.803589723,1.078808638,0.005094012,4,0,0,0,1,0,0
0.667283785,0.215116469,0.482744349,1.183879611,1.149135733,0.832719188,0.881530975,0.027529176,0.416371096,0.126205724,0.188276127,0.625855101,0.674096728,1.194948576,0.936003528,0.005054693,0.4446167,0.130616351,0.295214065,0.699076682,0.697622428,1.327317699,1.018729242,0.003493034,0.328007502,0.096176108,0.257202551,0.523215831,0.513735819,1.093778242,1.042519495,0.003718566,0.628029065,0.230883837,0.412737706,1.27757712,1.233415073,0.960970909,1.08709928,0.025653977,0.879932972,0.278526338,0.796537219,1.622247901,1.487781842,0.845313194,1.058292853,0.04370701,0.990515431,0.249725799,0.504826122,1.217779793,1.33397456,0.890974685,1.1181391,0.03984273,1,0.170380392,1,0.850367961,0.910237817,0.853977509,0.857685526,0.029569122,5,0,0,0,0,1,0
0.667283785,0.215116469,0.482744349,1.183879611,1.149135733,0.832719188,0.881530975,0.027529176,0.416371096,0.126205724,0.188276127,0.625855101,0.674096728,1.194948576,0.936003528,0.005054693,0.4446167,0.130616351,0.295214065,0.699076682,0.697622428,1.327317699,1.018729242,0.003493034,0.328007502,0.096176108,0.257202551,0.523215831,0.513735819,1.093778242,1.042519495,0.003718566,0.628029065,0.230883837,0.412737706,1.27757712,1.233415073,0.960970909,1.08709928,0.025653977,0.879932972,0.278526338,0.796537219,1.622247901,1.487781842,0.845313194,1.058292853,0.04370701,0.990515431,0.249725799,0.504826122,1.217779793,1.33397456,0.890974685,1.1181391,0.03984273,1,0.170380392,1,0.850367961,0.910237817,0.853977509,0.857685526,0.029569122,6,0,0,0,0,0,1
0.02596864,0.014371255,0.359216274,0.701197042,0.699024201,1.055006757,0.921893724,2.11E-05,0.043276929,0.023651562,0.350872473,1.19241485,1.150447628,1.099215557,1.028398479,5.26E-05,0.059823082,0.035463703,1,1.741027058,1.725005822,1.056614357,1.085791318,0.000124172,0.057948914,0.025703969,0.334933577,1.210293318,1.250170089,0.903281471,1.033885853,0.000115414,0.030466921,0.01325498,0.164695873,0.61399149,0.644654513,0.890191734,0.969877415,2.82E-05,0.031518745,0.016386603,0.423123903,0.78594173,0.797109271,1.032400555,0.972340948,2.93E-05,0.037561989,0.020843342,0.481031781,1.047786456,1.01383873,1.033711736,1.000829718,4.64E-05,0.028358586,0.014797709,0.383880314,0.707348056,0.719749747,0.929577833,0.986982544,3.29E-05,1,1,0,0,0,0,0
1,0.203902876,1,0.875004198,0.901785464,0.870862953,0.86670274,0.029764441,0.310242908,0.134875426,0.207927515,0.640944143,0.596457242,1.030247479,1.090758271,0.006080172,0.643725765,0.277733506,0.351460429,1.408993481,1.228204574,0.990701513,1.032688125,0.02737919,0.566907288,0.185835036,0.481943401,0.803497287,0.821776027,1.150146339,0.948269541,0.014327272,0.380942616,0.142513425,0.380942616,0.665379303,0.630215306,1.135899835,1.029610796,0.006751729,0.894691724,0.27311808,0.71089759,1.058831545,1.207787238,0.928504054,0.993074737,0.039824784,1,0.365656359,0.76312756,1.625688951,1.61708866,1.012274309,0.992184356,0.068745977,0.801729607,0.225366404,0.779000953,0.921661092,0.996685489,0.881363518,1.046711433,0.028547585,2,0,1,0,0,0,0
